DR2Name,Prot_Final,Class,Quality,Double,Multi,Eclipsing_Binary,Contaminated,Spot_Evolution,Flares,Notes,RA,Dec,Gmag,BP_RP,Prot,Prot_LS,Power_LS,TESS_Data
Gaia DR2 710336295966126336,-1.0,,,,,,,,,,130.742123,33.414478,17.855486,3.0974,-1,0.0,0.0,No
Gaia DR2 711874547092598400,-1.0,,,,,,,,,,134.137622,31.068331,16.111721,2.6395,-1,0.0,0.0,No
Gaia DR2 712769034161567104,-1.0,,,,,,,,,,133.357925,31.953093,17.286283,2.971,-1,0.0,0.0,No
Gaia DR2 713162315727097856,-1.0,,,,,,,,,,134.059154,33.436142,17.348923,3.0454,-1,0.0,0.0,No
Gaia DR2 714425551508082176,-1.0,,,,,,,,,,139.553014,34.804962,15.70193,2.5678,-1,0.0,0.0,No
Gaia DR2 714632495916248832,-1.0,,,,,,,,,,140.012477,35.864799,18.035427,3.1841,-1,0.0,0.0,No
Gaia DR2 714983691098578560,-99.0,Garbage,-1,0,0,0,0,0,0,,136.756902,34.728401,13.72231,1.8629,,19.64719138,0.2234136986,Yes
Gaia DR2 715745034180863360,-1.0,,,,,,,,,,137.952195,37.22163,16.823856,3.0013,-1,0.0,0.0,No
Gaia DR2 716094541439727104,6.046360285,Possibility,1,0,0,0,0,0,0,,131.930202,33.1073,12.643457,1.378,,6.046109967,0.4785224571,Yes
Gaia DR2 716454768936761728,-1.0,,,,,,,,,,131.188658,34.450573,17.394709,3.0438,-1,0.0,0.0,No
Gaia DR2 717221369059984000,-1.0,,,,,,,,,,130.480392,34.56562,18.19056516,3.2489,-1,0.0,0.0,No
Gaia DR2 717687665069991552,-1.0,,,,,,,,,,131.027457,36.599388,18.57376116,3.3176,-1,0.0,0.0,No
Gaia DR2 717926254795705856,-1.0,,,,,,,,,,132.729489,36.826439,18.80484416,3.3178,-1,0.0,0.0,No
Gaia DR2 718518208664544128,-99.0,Garbage,-1,0,0,0,0,0,0,,135.915909,37.039715,14.651141,2.28,,19.40216813,0.1832593502,Yes
Gaia DR2 719113319333105024,-99.0,Garbage,-1,0,0,0,0,0,0,,136.826551,38.716438,14.789453,2.158,,21.09927769,0.1645859754,Yes
Gaia DR2 720167510465960960,-1.0,,,,,,,,,,135.8452,39.820988,16.362068,2.8282,-1,0.0,0.0,No
Gaia DR2 744267980711782144,-99.0,Garbage,-1,0,0,0,0,0,0,,148.259818,29.361696,12.575678,1.4591,,5.266519691,0.1855249166,Yes
Gaia DR2 753352248859852672,-99.0,Garbage,-1,0,0,0,0,0,0,,153.097383,35.284935,13.953301,2.1118,,13.02213434,0.1037148565,Yes
Gaia DR2 794228174172315392,-1.0,,,,,,,,,,145.424433,33.459972,16.40385,3.003,-1,0.0,0.0,No
Gaia DR2 795971514280607232,-1.0,,,,,,,,,,150.204347,36.656062,19.274002,1.1575,-1,0.0,0.0,No
Gaia DR2 797337971012174464,-1.0,,,,,,,,,,144.390393,34.318829,17.47288116,3.2324,-1,0.0,0.0,No
Gaia DR2 797368963494635136,-1.0,,,,,,,,,,143.725413,34.235855,18.03873,3.279,-1,0.0,0.0,No
Gaia DR2 797419266153118336,-1.0,,,,,,,,,,142.770162,33.588085,14.314714,2.1799,-1,0.0,0.0,No
Gaia DR2 798672090933839360,-99.0,Garbage,-1,0,0,0,0,0,0,,141.085321,35.985561,12.955742,1.34,,19.75958616,0.4259216678,Yes
Gaia DR2 799053277871560576,-1.0,,,,,,,,,,144.029949,37.272442,17.085913,2.8862,-1,0.0,0.0,No
Gaia DR2 799334031293053952,-99.0,Garbage,-1,0,0,0,0,0,0,,143.250265,37.946758,9.922911,0.7976,,26.56765942,0.2096110033,Yes
Gaia DR2 801870222364527616,-1.0,,,,,,,,,,152.12154,37.089588,17.164217,3.1538,-1,0.0,0.0,No
Gaia DR2 811242635574891904,-1.0,,,,,,,,,,141.986829,37.739075,16.94941,2.9996,-1,0.0,0.0,No
Gaia DR2 811467343967799424,-1.0,,,,,,,,,,142.849356,38.952518,18.310501,3.412,-1,0.0,0.0,No
Gaia DR2 812102964767456896,-1.0,,,,,,,,,,139.063864,38.691135,18.059881,3.1467,-1,0.0,0.0,No
Gaia DR2 812482987771141888,4.075429859,Publish,1,0,0,0,0,0,0,,141.275148,39.679123,15.944314,2.8021,,4.074197779,0.5233996528,Yes
Gaia DR2 813847894017279104,-99.0,Garbage,-1,0,0,0,0,0,0,,143.818129,42.069546,10.714315,0.8691,,18.79217281,0.2750769511,Yes
Gaia DR2 814027041396518144,-99.0,Garbage,-1,0,0,0,0,0,0,,141.975079,40.321754,12.355546,1.6401,,5.153588165,0.2376027082,Yes
Gaia DR2 814027080053780096,5.832444426,Possibility,1,0,0,0,0,0,0,,141.958374,40.32283,10.189519,0.9365,,5.832686271,0.6436209303,Yes
Gaia DR2 814395622606550144,-1.0,,,,,,,,,,140.843307,41.663143,17.188265,2.9799,-1,0.0,0.0,No
Gaia DR2 814730320819050624,99.0,Flat,0,0,0,0,0,0,0,,144.364474,42.727699,14.713643,2.2781,,8.982670099,0.05358544034,Yes
Gaia DR2 815106525593050368,-1.0,,,,,,,,,,143.262535,44.278263,18.09079216,3.5103,-1,0.0,0.0,No
Gaia DR2 815718335093958784,-99.0,Garbage,-1,0,0,0,0,0,0,,139.310334,40.434456,10.521965,0.7948,,8.921391686,0.08249056224,Yes
Gaia DR2 816914874327228032,-1.0,,,,,,,,,,137.564324,42.452156,17.829184,3.1437,-1,0.0,0.0,No
Gaia DR2 818089328840449664,-1.0,,,,,,,,,,142.659626,44.769474,7.335626942,0.242,-1,0.0,0.0,No
Gaia DR2 818655439889668992,12.74864564,Possibility,1,0,0,0,0,0,0,,139.406561,44.603836,15.961055,2.7785,,12.74289689,0.2978739116,Yes
Gaia DR2 818686569812748032,-1.0,,,,,,,,,,140.360279,44.681957,16.932848,3.0435,-1,0.0,0.0,No
Gaia DR2 825418570271868672,-1.0,,,,,,,,,,142.9595,47.89912,16.821743,2.9371,-1,0.0,0.0,No
Gaia DR2 825640117568825472,-1.0,,,,,,,,,,141.806354,47.9499,17.573757,-0.1202,-1,0.0,0.0,No
Gaia DR2 826188258475377536,-1.0,,,,,,,,,,144.268644,49.765704,19.828703,0.6818,-1,0.0,0.0,No
Gaia DR2 827388482791846912,-1.0,,,,,,,,,,149.830792,51.768288,16.042862,2.748,-1,0.0,0.0,No
Gaia DR2 901836930504845952,-1.0,,,,,,,,,,124.993476,34.023369,16.104778,2.7103,-1,0.0,0.0,No
Gaia DR2 903191047793849600,-1.0,,,,,,,,,,126.866008,34.177155,14.814493,2.3617,-1,0.0,0.0,No
Gaia DR2 903748156592032384,-1.0,,,,,,,,,,128.441025,35.462307,16.99737,2.9083,-1,0.0,0.0,No
Gaia DR2 908834566101511552,-1.0,,,,,,,,,,122.452623,38.649559,16.533356,2.763,-1,0.0,0.0,No
Gaia DR2 909477608604981888,99.0,Flat,0,0,0,0,0,0,0,,122.902029,40.012737,14.494639,2.2645,,4.920882796,0.04423215943,Yes
Gaia DR2 910489880858454656,10.39685889,Publish,1,0,0,0,0,0,0,,131.596132,38.751652,11.551287,1.1254,,10.40096974,0.8823504055,Yes
Gaia DR2 912818680844651392,-1.0,,,,,,,,,,134.355475,42.456619,18.07811,3.1846,-1,0.0,0.0,No
Gaia DR2 913587033313503616,-1.0,,,,,,,,,,130.914813,42.681732,7.692279075,0.364,-1,0.0,0.0,No
Gaia DR2 913877922859638144,-1.0,,,,,,,,,,133.156864,43.699833,16.893518,2.9206,-1,0.0,0.0,No
Gaia DR2 914334220184139648,-1.0,,,,,,,,,,126.233321,39.681252,16.56189,2.4796,-1,0.0,0.0,No
Gaia DR2 915506540097573248,-1.0,,,,,,,,,,126.008913,41.281796,17.93899916,3.158,-1,0.0,0.0,No
Gaia DR2 917288023812616064,-1.0,,,,,,,,,,130.813879,45.173576,16.811247,2.8753,-1,0.0,0.0,No
Gaia DR2 917400105279157120,-1.0,,,,,,,,,,129.545162,44.775311,13.597621,1.7492,-1,0.0,0.0,No
Gaia DR2 918490236698071424,-1.0,,,,,,,,,,128.543161,46.286037,17.66855216,3.1466,-1,0.0,0.0,No
Gaia DR2 918521538419639680,12.16967559,Possibility,1,0,0,0,0,0,0,,128.362885,46.849953,13.463705,1.6999,,12.16750351,0.4227364287,Yes
Gaia DR2 930229241311375616,-1.0,,,,,,,,,,125.902359,46.647903,17.503344,3.0991,-1,0.0,0.0,No
UGCS J083654.59+195415.6,-1.0,,,,,,,,,,129.227498,19.904358,9999.0,nan,-1,0.0,0.0,No
UGCS J083823.69+164701.8,-1.0,,,,,,,,,,129.598734,16.783849,9999.0,nan,-1,0.0,0.0,No
UGCS J084510.65+214817.0,-1.0,,,,,,,,,,131.294414,21.804737,9999.0,nan,-1,0.0,0.0,No
[BBG2010] 55,-1.0,,,,,,,,,,130.26875,20.249444,9999.0,nan,-1,0.0,0.0,No
[BBG2010] 909,-1.0,,,,,,,,,,129.87475,20.194528,9999.0,nan,-1,4.920882796,0.04423215943,No
[BBG2010] 99,-1.0,,,,,,,,,,130.438167,19.302139,9999.0,nan,-1,0.0,0.0,No
